category,id,name,level,sockets,rarity,core_effects,effects
Shield,151555,Crude Gold Talisman,Shield_Mage_Common_04a_Lightning,21,0,Common,,0B5691
Shield,151554,Gold Talisman,Shield_Mage_Common_04b_Lightning,24,0,Common,,0B5691
Shield,151553,Fine Gold Talisman,Shield_Mage_Common_04c_Lightning,27,0,Common,,0B5691
Shield,151552,Crude Platinum Talisman,Shield_Mage_Common_05a_Lightning,31,0,Common,,0B5691
Shield,151551,Platinum Talisman,Shield_Mage_Common_05b_Lightning,35,0,Common,,0B5691
Shield,151550,Fine Platinum Talisman,Shield_Mage_Common_05c_Lightning,41,0,Common,,0B5691
Shield,151540,Crude Copper Talisman,Shield_Mage_Common_01a_Ice,1,0,Common,,0B5691
Shield,15153F,Copper Talisman,Shield_Mage_Common_01b_Ice,2,0,Common,,0B5691
Shield,15153E,Fine Copper Talisman,Shield_Mage_Common_01c_Ice,3,0,Common,,0B5691
Shield,15153D,Crude Bronze Talisman,Shield_Mage_Common_02a_Ice,5,0,Common,,0B5691
Shield,15153C,Bronze Talisman,Shield_Mage_Common_02b_Ice,7,0,Common,,0B5691
Shield,15153B,Fine Bronze Talisman,Shield_Mage_Common_02c_Ice,9,0,Common,,0B5691
Shield,15153A,Crude Silver Talisman,Shield_Mage_Common_03a_Ice,12,0,Common,,0B5691
Shield,151539,Silver Talisman,Shield_Mage_Common_03b_Ice,15,0,Common,,0B5691
Shield,151538,Fine Silver Talisman,Shield_Mage_Common_03c_Ice,18,0,Common,,0B5691
Shield,151537,Crude Gold Talisman,Shield_Mage_Common_04a_Ice,21,0,Common,,0B5691
Shield,151536,Gold Talisman,Shield_Mage_Common_04b_Ice,24,0,Common,,0B5691
Shield,151535,Fine Gold Talisman,Shield_Mage_Common_04c_Ice,27,0,Common,,0B5691
Shield,151534,Crude Platinum Talisman,Shield_Mage_Common_05a_Ice,31,0,Common,,0B5691
Shield,151533,Platinum Talisman,Shield_Mage_Common_05b_Ice,35,0,Common,,0B5691
Shield,151532,Fine Platinum Talisman,Shield_Mage_Common_05c_Ice,41,0,Common,,0B5691
Shield,15152E,[DEV] Storm Talisman,PARENT_Shield_Mage_Lightning,0,0,Common,,0B5691
Shield,15152D,[DEV] Frost Talisman,PARENT_Shield_Mage_Ice,0,0,Common,,0B5691
Shield,15152C,[PARENT] Flame Talisman,PARENT_Shield_Mage_Fire,0,0,Common,,0B5691
Daggers,14FB14,Crude Iron Daggers,daggers_WoS_InitialDaggers,1,0,Common,,
Shield,14EE29,Silver Faitir Scaith's Talisman,QuestItem_SQ26_Shield,15,0,Common,,0B5691
Longbow,14CD5A,Crude Birch Longbow,longbow_WoS_InitialBow,1,0,Common,,
Shield,14CD49,Crude Iron Kite Shield,Shield_WoS_InitialShield,1,0,Common,,0832F6
Longsword,14C2BB,Rusty Longsword,Sword_WoS_InitialWeapon,1,0,Common,,
Ring,14C0A6,Ring of Judgment,ring_unique28,40,0,Unique,,14BC65
Ring,14C0A5,Divine Signet,ring_unique27,40,0,Unique,,14BC64
Ring,14C0A4,Peacemaker,ring_unique26,40,0,Unique,,14BC63
Ring,14C0A3,Poisoner's Gift,ring_unique25,38,0,Unique,,14BC62
Ring,14C0A2,Loop of Meditation,ring_unique24,34,0,Unique,,14BC61
Ring,14C0A1,Starstone Ring,ring_unique23,32,0,Unique,,14BC60
Ring,14C0A0,Fulmin Ring,ring_unique22,30,0,Unique,,14BC5F
Ring,14C09F,Brilliance,ring_unique21,28,0,Unique,,14BC5E
Ring,14C09E,Royal Signet,ring_unique20,26,0,Unique,,14BC5D
Ring,14C09D,Crystalline Band,ring_unique19,25,0,Unique,,14BC5C
Ring,14C09C,High Priest's Seal,ring_unique18,24,0,Unique,,14BC5B
Ring,14C09B,Sunstone Ring,ring_unique17,23,0,Unique,,1CD49D14BC5A
Ring,14C09A,Jade Band,ring_unique16,22,0,Unique,,14BC59
Ring,14C099,Cruscendant Seal,ring_unique15,21,0,Unique,,14BC58
Ring,14C098,Faecrafted Ring,ring_unique14,20,0,Unique,,14BC57
Ring,14C097,Prescient Band,ring_unique13,19,0,Unique,,14BC56
Ring,14C096,Ash Ring,ring_unique12,18,0,Unique,,14BC54
Ring,14C095,Frissel Band,ring_unique11,16,0,Unique,,14BC53
Ring,14C094,Nature's Gift,ring_unique10,14,0,Unique,,14BC51
Ring,14C093,Eye of the Storm,ring_unique09,13,0,Unique,,14BC50
Ring,14C092,Ring of the Wanderer,ring_unique08,12,0,Unique,,1CD49A14BC4F
Ring,14C091,Gnomish Energy Band,ring_unique07,11,0,Unique,,14BC4E
Ring,14C090,Bloodstone,ring_unique06,10,0,Unique,,14BC4D
Ring,14C08F,Electric Band,ring_unique05,9,0,Unique,,14BC4C
Ring,14C08E,Vitalis,ring_unique04,8,0,Unique,,14BC4B
Ring,14C08D,Shadowreach,ring_unique03,7,0,Unique,,14BC4A
Ring,14C08C,Maze Ring,ring_unique02,6,0,Unique,,14BC49
Necklace,14B984,Pendant of Unbridled Rage,amulet_unique24,40,0,Unique,,14B8E214B72B
Necklace,14B983,Soulstone,amulet_unique23,40,0,Unique,,14B72A
Necklace,14B982,Lunala's Tear,amulet_unique22,38,0,Unique,,14B728
Necklace,14B981,Ancient Phylactery,amulet_unique21,36,0,Unique,,14B727
Necklace,14B980,Rimescathe,amulet_unique20,34,0,Unique,,14B725
Necklace,14B97F,Dokkalfar Brooch,amulet_unique19,32,0,Unique,,1CD45614B724
Necklace,14B97E,Ljosalfar Necklace,amulet_unique18,30,0,Unique,,1CD44714B722
Necklace,14B97D,Eye of Flame,amulet_unique17,28,0,Unique,,14B721
Necklace,14B97C,Coral Necklace,amulet_unique16,26,0,Unique,,14B71F
Necklace,14B97B,Burial Torc,amulet_unique15,24,0,Unique,,1CD44514B71E
Necklace,14B97A,Kollossae's Blessing,amulet_unique14,22,0,Unique,,14B71C
Necklace,14B979,Frostmoon,amulet_unique13,20,0,Unique,,1CD44414B71B
Necklace,14B978,Tribal Necklace,amulet_unique12,18,0,Unique,,14B71A
Necklace,14B977,Spellguard,amulet_unique11,16,0,Unique,,14B719
Necklace,14B976,Fae Clasp,amulet_unique10,14,0,Unique,,14B718
Necklace,14B975,Hironar Pendant,amulet_unique09,13,0,Unique,,1CD42C14B717
Necklace,14B974,Warrior's Lament,amulet_unique08,12,0,Unique,,14B716
Necklace,14B973,Jade Totem,amulet_unique07,11,0,Unique,,14B715
Necklace,14B972,Resonant Pendant,amulet_unique06,10,0,Unique,,14B714
Necklace,14B971,Hopestone,amulet_unique05,9,0,Unique,,14B713
Necklace,14B970,Ravenclaw,amulet_unique04,8,0,Unique,,14B712
Necklace,14B96F,Blackstone Token,amulet_unique03,7,0,Unique,,14B711
Hands,14A207,Tuatha Handwraps,mage_set13_hands,25,0,Set,,05E7D61CD454
Feet,14A205,Tuatha Shoes,mage_set13_feet,25,0,Set,,05E7D81CD6DE
Torso,14A1C7,Tuatha Cuirass,warrior_set17_torso,20,0,Set,,1D1E801AC3071CD086
Legs,14A1C6,Tuatha Chausses,warrior_set17_legs,20,0,Set,,1D1E811CD648
Hat,14A1C5,Tuatha Helm,warrior_set17_head,20,0,Set,,1D1E821CCAAF
Hands,14A1C4,Tuatha Gauntlets,warrior_set17_hands,20,0,Set,,1D1E831CD2D6
Feet,14A1C3,Tuatha Greaves,warrior_set17_feet,20,0,Set,,1D1E841CD6A8
Ring,1455A6,A Maiden' s Ring,QuestItem_FFQ04_MaidensRing,0,0,Common,,
Greatsword,144520,Gentleman's Favor,sword2h_unique10a,10,0,Unique,1CCB82,1CCB83
Hands,142C4B,[DEV] Dummy Hands,DEV_DummyHands,1,0,Common,,
Feet,142C4A,[DEV] Dummy Feet,DEV_DummyFeet,1,0,Common,,
Legs,142A47,Ragged Leggings,Clothing_Tatters_Legs,1,0,Common,,
Torso,142A46,Tattered Shirt,Clothing_Tatters_Torso,1,0,Common,,1AC307
Ring,140F9F,The Ouroboros,ring_unique29,24,0,Unique,,14BC66
Necklace,13F3EE,Heartstone,QuestItem_FP01_Heartstone_Empty,14,0,Common,,
Hat,13E679,test_full_head[DEV],test_full_head,0,0,Common,,
Chakrams,13AEA8,Fine Prismere Chakrams,chakrams_common05c_lightning,36,0,Common,,
Chakrams,13AEA7,Prismere Chakrams,chakrams_common05b_lightning,33,0,Common,,
Chakrams,13AEA6,Crude Prismere Chakrams,chakrams_common05a_lightning,30,0,Common,,
Chakrams,13AEA5,Fine Sylvanite Chakrams,chakrams_common04c_lightning,27,0,Common,,
Chakrams,13AEA4,Sylvanite Chakrams,chakrams_common04b_lightning,24,0,Common,,
Chakrams,13AEA3,Crude Sylvanite Chakrams,chakrams_common04a_lightning,21,0,Common,,
Chakrams,13AEA2,Fine Azurite Chakrams,chakrams_common03c_lightning,18,0,Common,,
Chakrams,13AEA1,Azurite Chakrams,chakrams_common03b_lightning,15,0,Common,,
Chakrams,13AEA0,Crude Azurite Chakrams,chakrams_common03a_lightning,12,0,Common,,
Chakrams,13AE9F,Fine Steel Chakrams,chakrams_common02c_lightning,9,0,Common,,
Chakrams,13AE9E,Steel Chakrams,chakrams_common02b_lightning,7,0,Common,,
Chakrams,13AE9D,Crude Steel Chakrams,chakrams_common02a_lightning,5,0,Common,,
Chakrams,13AE9C,Fine Iron Chakrams,chakrams_common01c_lightning,3,0,Common,,
Chakrams,13AE9B,Iron Chakrams,chakrams_common01b_lightning,2,0,Common,,
Chakrams,13AE9A,Crude Iron Chakrams,chakrams_common01a_lightning,1,0,Common,,
Chakrams,13AE97,Crude Iron Chakrams,chakrams_common01a_ice,1,0,Common,,
Chakrams,13AE96,Iron Chakrams,chakrams_common01b_ice,2,0,Common,,
Chakrams,13AE95,Fine Iron Chakrams,chakrams_common01c_ice,3,0,Common,,
Chakrams,13AE94,Crude Steel Chakrams,chakrams_common02a_ice,5,0,Common,,
Chakrams,13AE93,Steel Chakrams,chakrams_common02b_ice,7,0,Common,,
Chakrams,13AE92,Fine Steel Chakrams,chakrams_common02c_ice,9,0,Common,,
Chakrams,13AE91,Crude Azurite Chakrams,chakrams_common03a_ice,12,0,Common,,
Chakrams,13AE90,Azurite Chakrams,chakrams_common03b_ice,15,0,Common,,
Chakrams,13AE8F,Fine Azurite Chakrams,chakrams_common03c_ice,18,0,Common,,
Chakrams,13AE8E,Crude Sylvanite Chakrams,chakrams_common04a_ice,21,0,Common,,
Chakrams,13AE8D,Sylvanite Chakrams,chakrams_common04b_ice,24,0,Common,,
Chakrams,13AE8C,Fine Sylvanite Chakrams,chakrams_common04c_ice,27,0,Common,,
Chakrams,13AE8B,Crude Prismere Chakrams,chakrams_common05a_ice,30,0,Common,,
Chakrams,13AE8A,Prismere Chakrams,chakrams_common05b_ice,33,0,Common,,
Chakrams,13AE89,Fine Prismere Chakrams,chakrams_common05c_ice,36,0,Common,,
Chakrams,13A9D5,Chakrams,PARENT_chakram_lightning,0,0,Common,,
Chakrams,13A9D4,Chakrams,PARENT_chakram_ice,0,0,Common,,
Chakrams,13A9D3,Chakrams,PARENT_chakram_fire,0,0,Common,,
Faeblades,1374BF,The Swords of Sea and Storm,mirrorblades_unique09a,12,0,Unique,1CC648,
Chakrams,135A40,Crude Iron Chakrams,chakrams_common01a_fire,1,0,Common,,
Chakrams,135A3F,Iron Chakrams,chakrams_common01b_fire,2,0,Common,,
Chakrams,135A3E,Fine Iron Chakrams,chakrams_common01c_fire,3,0,Common,,
Chakrams,135A3D,Crude Steel Chakrams,chakrams_common02a_fire,5,0,Common,,
Chakrams,135A3C,Steel Chakrams,chakrams_common02b_fire,7,0,Common,,
Chakrams,135A3B,Fine Steel Chakrams,chakrams_common02c_fire,9,0,Common,,
Chakrams,135A3A,Crude Azurite Chakrams,chakrams_common03a_fire,12,0,Common,,
Chakrams,135A39,Azurite Chakrams,chakrams_common03b_fire,15,0,Common,,
Chakrams,135A38,Fine Azurite Chakrams,chakrams_common03c_fire,18,0,Common,,
Chakrams,135A37,Crude Sylvanite Chakrams,chakrams_common04a_fire,21,0,Common,,
Chakrams,135A36,Sylvanite Chakrams,chakrams_common04b_fire,24,0,Common,,
Chakrams,135A35,Fine Sylvanite Chakrams,chakrams_common04c_fire,27,0,Common,,
Chakrams,135A34,Crude Prismere Chakrams,chakrams_common05a_fire,30,0,Common,,
Chakrams,135A33,Prismere Chakrams,chakrams_common05b_fire,33,0,Common,,
Chakrams,135A32,Fine Prismere Chakrams,chakrams_common05c_fire,36,0,Common,,
Necklace,133066,Thresh's Seal,amulet_unique26,22,0,Unique,,1B3196
Necklace,133052,Pendant of Warmth,amulet_unique25,22,0,Unique,,1B318E
Sceptre,131F01,Paling Wand,QuestItem_SQ50_PalingWand,18,0,Common,,
Longsword,11C6B0,Vernt Sword,QuestItem_FFQ37_VerntSword,3,0,Common,,
Ring,0C705F,Skoria Family Ring,QuestItem_SQ53_SkoriaRing,5,0,Common,,
Daggers,0BC652,Shine and Shadow,daggers_unique08f,14,0,Unique,0BC6600BC65F,
Daggers,0BC651,Shine and Shadow,daggers_unique08e,12,0,Unique,0BC65E0BC65D,
Daggers,0BC650,Shine and Shadow,daggers_unique08d,10,0,Unique,0BC65C0BC65B,
Daggers,0BC64F,Shine and Shadow,daggers_unique08c,8,0,Unique,0BC65A0BC659,
Daggers,0BC64E,Shine and Shadow,daggers_unique08b,6,0,Unique,0BC6580BC656,
Greathammer,0B9DDF,Mortrost,greathammer_unique13a,10,0,Unique,1CC793,1CC79D
Daggers,0B9A22,Shine and Shadow,daggers_unique08a,4,0,Unique,0BBF2A0BBF29,
Ring,0B355F,Ratofer's Ring,QuestItem_FFQ18_Ring,0,0,Common,,
Greatsword,0B2E39,Sword of the Bolgan King,sword2h_unique09,40,0,Unique,1CCB81,
Faeblades,0B00F5,Faeblades of Song,mirrorblades_unique08e,13,0,Unique,1CC5FD,1CC602
Faeblades,0B00F2,Faeblades of Song,mirrorblades_unique08d,11,0,Unique,1CC5FB,1CC601
Faeblades,0B00F1,Faeblades of Song,mirrorblades_unique08c,9,0,Unique,1CC5FA,1CC600
Faeblades,0B00EE,Faeblades of Song,mirrorblades_unique08b,7,0,Unique,1CC5F9,1CC5FF
Hat,0ADE26,Crown of the Weeping King,mage_unique06_head_a,25,0,Unique,,05E7D51CC7820ADFDB
Hat,0ADE25,Celestial Cowl,mage_unique05_head,40,0,Unique,,05E7D50ADFDA
Hat,0ADE24,Crown of Glory,mage_unique04_head,32,0,Unique,,05E7D50ADFD9
Hat,0ADE23,Uriel's Vision,mage_unique03_head,23,0,Unique,,05E7D50ADFD8
Hat,0ADE22,Nai'mee'an Cowl,mage_unique02_head,15,0,Unique,,05E7D50ADFD7
Hat,0ADE21,Cowl of Ophanim,mage_unique01_head,6,0,Unique,,05E7D50B49FC0ADFD6
Hands,0ADE20,Burning Grasp,mage_unique06_hands_a,10,0,Unique,,05E7D61CD2431CD242
Hands,0ADE1F,Fate's Hand,mage_unique05_hands,40,0,Unique,,05E7D61CD241
Hands,0ADE1E,Pyromancer's Handwraps,mage_unique04_hands,32,0,Unique,,05E7D61CD240
Hands,0ADE1D,Mik'hail's Resplendant Gloves,mage_unique03_hands,23,0,Unique,,05E7D61CD23F1CD23E
Hands,0ADE1C,Dazzling Handwraps,mage_unique02_hands,15,0,Unique,,05E7D61CD23D
Hands,0ADE1B,Winter Elf Handwraps,mage_unique01_hands,6,0,Unique,,05E7D61CD23C
Feet,0ADE1A,Whisperskin Sandals,mage_unique06_feet_a,11,0,Unique,,05E7D81CD697
Feet,0ADE19,Sandals of the Archmage,mage_unique05_feet,40,0,Unique,,05E7D81CD696
Feet,0ADE18,Seer's Sandals,mage_unique04_feet,32,0,Unique,,05E7D81CD695
Feet,0ADE17,Boots of Lightning Speed,mage_unique03_feet,23,0,Unique,,05E7D81CD694
Feet,0ADE16,Disciple's Sandals,mage_unique02_feet,15,0,Unique,,05E7D81CD693
Feet,0ADE15,Sandals of Hama'verk,mage_unique01_feet,6,0,Unique,,05E7D81CD692
Torso,0ADE14,Darkaegis,rogue_unique06_torso,30,0,Unique,,081EDA1AC3071CCD87
Torso,0ADE13,Huntsmaster's Regalia,rogue_unique05_torso,40,0,Unique,,081EDA1AC3071CCDA11CCD86
Torso,0ADE12,Serpentskin Tunic,rogue_unique04_torso,33,0,Unique,,081EDA1AC3071CCD85
Torso,0ADE11,Malach's Vest,rogue_unique03_torso,24,0,Unique,,081EDA1AC3071CCD83
Torso,0ADE10,Stormseeker,rogue_unique02_torso,16,0,Unique,,081EDA1AC3071CCD82
Torso,0ADE0F,Hode's Jerkin,rogue_unique01_torso,7,0,Unique,,081EDA1AC3071CCD811CCD80
Legs,0ADE0E,Kentigan's Respite,rogue_unique06_legs_a,10,0,Unique,,081EDB1CD61C
Legs,0ADE0D,Bladedancer's Leggings,rogue_unique05_legs,40,0,Unique,,081EDB1CD61B
Legs,0ADE0C,Serpentskin Leggings,rogue_unique04_legs,33,0,Unique,,081EDB1CD61A
Legs,0ADE0B,Bowie's Leggings,rogue_unique03_legs,24,0,Unique,,081EDB1CD619
Legs,0ADE0A,Nightwind Leggings,rogue_unique02_legs,16,0,Unique,,081EDB1CD6181CD617
Legs,0ADE09,Archer's Leggings,rogue_unique01_legs,7,0,Unique,,081EDB1CD6161CD615
Hat,0ADE08,Kentigan's Shadow,rogue_unique06_head_a,10,0,Unique,,081EDC0ADFBC
Hat,0ADE07,Watcher's Hood,rogue_unique05_head,40,0,Unique,,081EDC0B49E30ADFBB
Hat,0ADE06,Enkindler,rogue_unique04_head,33,0,Unique,,081EDC0B49D70ADFBA
Hat,0ADE05,Vindicator's Cap,rogue_unique03_head,24,0,Unique,,081EDC0B49D50ADFB9
Hat,0ADE04,Shadow of the Ariad,rogue_unique02_head,16,0,Unique,,081EDC0B49C80ADFB8
Hat,0ADE03,Pathfinder's Hood,rogue_unique01_head,7,0,Unique,,081EDC0B49B70ADFB7
Hands,0ADE02,Silkfarmer Gloves,rogue_unique06_hands_a,12,0,Unique,,081EDD1CD226
Hands,0ADE01,Dirgesinger Gloves,rogue_unique05_hands,40,0,Unique,,081EDD1CD225
Hands,0ADE00,Death's Touch,rogue_unique04_hands,33,0,Unique,,081EDD1CD223
Hands,0ADDFF,Flint's Hunting Gloves,rogue_unique03_hands,24,0,Set,,081EDD1CD2221CD221
Hands,0ADDFE,Dokkalfar Shadowgrips,rogue_unique02_hands,16,0,Unique,,081EDD1CD220
Hands,0ADDFD,Rugged Leather Gloves,rogue_unique01_hands,7,0,Unique,,081EDD1CD21F
Feet,0ADDFC,Buru's Boots,rogue_unique06_feet,29,0,Unique,,1CD688
Feet,0ADDFB,Reaper's Boots,rogue_unique05_feet,40,0,Unique,,081EDE1CD687
Feet,0ADDFA,Assassin's Boots,rogue_unique04_feet,33,0,Unique,,081EDE1CD6861CD6851CD684
Feet,0ADDF9,Dirge's Dancing Shoes,rogue_unique03_feet,24,0,Set,,081EDE1CD683
Feet,0ADDF8,Ellisan Boots,rogue_unique02_feet,16,0,Unique,,081EDE1CD6821CD681
Feet,0ADDF7,Silentstep Boots,rogue_unique01_feet,7,0,Unique,,081EDE1CD680
Torso,0ADD4D,Armor of the Fallen,warrior_unique10_torso_a,10,0,Unique,,1D1E801AC3071CCCAD1CCC6E
Torso,0ADD4C,Gentleman's Courtesy,warrior_unique09_torso_a,10,0,Unique,,1D1E801AC3071CCC5B
Torso,0ADD4B,Conqueror's Plate,warrior_unique08_torso,40,0,Unique,,1D1E801AC3071CCC5A
Torso,0ADD4A,Whirlwind Breastplate,warrior_unique07_torso,35,0,Unique,,1D1E801AC3071CCCA91CCC59
Torso,0ADD49,Indomitable,warrior_unique06_torso,30,0,Unique,,1D1E801AC3071CCC58
Torso,0ADD48,Tinniat's Hauberk,warrior_unique05_torso,25,0,Set,,1D1E801AC3071CCC57
Torso,0ADD47,Brimstone Cuirass,warrior_unique04_torso,20,0,Unique,,1D1E801AC3071CCC56
Torso,0ADD46,Rimeward Coat,warrior_unique03_torso,15,0,Unique,,1D1E801AC3071CCC55
Torso,0ADD45,Honor,warrior_unique02_torso,10,0,Unique,,1D1E801AC3071CCC54
Legs,0ADD44,Double-Plated Chausses,warrior_unique10_legs_a,10,0,Unique,,1D1E811CD499
Legs,0ADD43,Birkita Chausses,warrior_unique09_legs_a,10,0,Unique,,1D1E811CD498
Legs,0ADD42,Juggernaut Chausses,warrior_unique08_legs,39,0,Unique,,1D1E811CD497
Legs,0ADD41,Mystic Chausses,warrior_unique07_legs,34,0,Unique,,1D1E811CD4961CD495
Legs,0ADD40,Chivalric Chausses,warrior_unique06_legs,29,0,Unique,,1D1E811CD4941CD493
Legs,0ADD3F,Reinforced Chausses,warrior_unique05_legs,25,0,Unique,,1D1E811CD492
Legs,0ADD3E,Obsidian Chausses,warrior_unique04_legs,16,0,Unique,,1D1E811CD491
Legs,0ADD3D,Chausses of Courage,warrior_unique03_legs,12,0,Unique,,1D1E811CD4901CD48F
Legs,0ADD3C,Rapael's Heart,warrior_unique02_legs,8,0,Unique,,1D1E811CD48E
Hat,0ADD3B,Helm of Hideous Visage,warrior_unique10_head_a,13,0,Unique,,1D1E820ADF92
Hat,0ADD3A,Helm of the Coast,warrior_unique09_head_a,12,0,Unique,,1D1E821B3B860ADF91
Hat,0ADD39,Resplendant Helm,warrior_unique08_head,40,0,Unique,,1D1E820ADF900B4989
Hat,0ADD38,Almain Great Helm,warrior_unique07_head,35,0,Unique,,1D1E820ADF8F0B48F6
Hat,0ADD37,Tiberian Helm,warrior_unique06_head,30,0,Unique,,1D1E820ADF8E
Hat,0ADD36,Khas-ti's Helm,warrior_unique05_head,25,0,Set,,1D1E820ADF8D
Hat,0ADD35,Crag,warrior_unique04_head,20,0,Unique,,1D1E820ADF8C
Hat,0ADD34,Battlerage,warrior_unique03_head,15,0,Unique,,1D1E820ADF8B
Hat,0ADD33,Helm of the Durek,warrior_unique02_head,10,0,Unique,,1D1E820ADF8A
Hands,0ADD32,Gauntlets of Arland,warrior_unique10_hands_a,10,0,Unique,,1D1E831CD1D41CD1D3
Hands,0ADD31,Alfar-Wrought Gauntlets,warrior_unique09_hands_a,22,0,Unique,,1D1E831CD1D2
Hands,0ADD30,Galen's Mitt,warrior_unique08_hands,40,0,Unique,,1D1E831CD1D1
Hands,0ADD2F,Bloodthirsters,warrior_unique07_hands,35,0,Unique,,1D1E831CD1D0
Hands,0ADD2E,Frostreaver Gauntlets,warrior_unique06_hands,30,0,Unique,,1D1E831CD1CF
Hands,0ADD2D,Gauntlets of Jottun Strength,warrior_unique05_hands,25,0,Unique,,1D1E831CD1CE
Hands,0ADD2C,Farak's Pummelers,warrior_unique04_hands,20,0,Unique,,1D1E831CD1CD
Hands,0ADD2B,Battle Gauntlets,warrior_unique03_hands,15,0,Unique,,1D1E831CD1CC1CD1CB
Hands,0ADD2A,Flameward Gauntlets,warrior_unique02_hands,10,0,Unique,,1D1E831CD1CA
Feet,0ADB4D,Earthcrushers,warrior_unique10_feet_a,10,0,Unique,,1D1E841CD678
Feet,0ADB4C,Ardra's Greaves,warrior_unique09_feet_a,10,0,Unique,,1D1E841CD677
Feet,0ADB4B,Destroyer's Greaves,warrior_unique08_feet,39,0,Unique,,1D1E841CD6761CD675
Feet,0ADB4A,Wicked Sabatons,warrior_unique07_feet,34,0,Unique,,1D1E841CD674
Feet,0ADB49,Bone Greaves,warrior_unique06_feet,29,0,Unique,,1D1E841CD673
Feet,0ADB48,Unwavering Greaves,warrior_unique05_feet,25,0,Unique,,1D1E841CD6721CD671
Feet,0ADB47,Ardent Greaves,warrior_unique04_feet,16,0,Unique,,1D1E841CD670
Feet,0ADB46,Grounded Boots,warrior_unique03_feet,12,0,Unique,,1D1E841CD66F
Feet,0ADB45,Ander's Brogans,warrior_unique02_feet,8,0,Unique,,1D1E841CD66E
Faeblades,0AD642,Crude Steel Blades of Yolvan,QuestItem_SQ17_Faeblades,5,0,Common,,
Staff,0A8250,Staff,DEV_QA_staff_Unique01,1,0,Infrequent,07A75D,
Daggers,0A8224,Strengthening Daggers of Bloodle,DEV_QA_daggers_Unique01,1,0,Infrequent,079F5707AA22,
Hat,0A814E,Helm,DEV_DebuffHelm_Major,1,0,Rare,,1D1E820A80F5
Hat,0A814D,Helm,DEV_DebuffHelm_Minor,1,0,Infrequent,,1D1E820A80F4
Feet,0A7D1C,Shadowskin Boots,rogue_set12_feet_f,25,0,Set,,081EDE1CD6C8
Hands,0A7D1B,Shadowskin Gloves,rogue_set12_hands_f,25,0,Set,,081EDD1CD43D
Hat,0A7D1A,Shadowskin Cowl,rogue_set12_head_f,25,0,Set,,081EDC1CCB56
Legs,0A7D19,Shadowskin Leggings,rogue_set12_legs_f,25,0,Set,,081EDB1CD66A
Torso,0A7D18,Shadowskin Vest,rogue_set12_torso_f,25,0,Set,,081EDA1AC3071CD111
Shield,0A7D17,House of Ballads Shield,warrior_unique09_shield_f,18,0,Unique,,0832F61CD297
Feet,0A7D16,Shadowskin Boots,rogue_set12_feet_e,23,0,Set,,081EDE1CD6C8
Hands,0A7D15,Shadowskin Gloves,rogue_set12_hands_e,23,0,Set,,081EDD1CD43D
Hat,0A7D14,Shadowskin Cowl,rogue_set12_head_e,23,0,Set,,081EDC1CCB56
Legs,0A7D13,Shadowskin Leggings,rogue_set12_legs_e,23,0,Set,,081EDB1CD66A
Torso,0A7D12,Shadowskin Vest,rogue_set12_torso_e,23,0,Set,,081EDA1AC3071CD111
Shield,0A7D11,House of Ballads Shield,warrior_unique09_shield_e,16,0,Unique,,0832F61CD296
Feet,0A7D10,Shadowskin Boots,rogue_set12_feet_d,21,0,Set,,081EDE1CD6C8
Hands,0A7D0F,Shadowskin Gloves,rogue_set12_hands_d,21,0,Set,,081EDD1CD43D
Hat,0A7D0E,Shadowskin Cowl,rogue_set12_head_d,21,0,Set,,081EDC1CCB56
Legs,0A7D0D,Shadowskin Leggings,rogue_set12_legs_d,21,0,Set,,081EDB1CD66A
Torso,0A7D0C,Shadowskin Vest,rogue_set12_torso_d,21,0,Set,,081EDA1AC3071CD111
Shield,0A7D0B,House of Ballads Shield,warrior_unique09_shield_d,14,0,Unique,,0832F61CD295
Feet,0A7D0A,Shadowskin Boots,rogue_set12_feet_c,19,0,Set,,081EDE1CD6C8
Hands,0A7D09,Shadowskin Gloves,rogue_set12_hands_c,19,0,Set,,081EDD1CD43D
Hat,0A7D08,Shadowskin Cowl,rogue_set12_head_c,19,0,Set,,081EDC1CCB56
Legs,0A7D07,Shadowskin Leggings,rogue_set12_legs_c,19,0,Set,,081EDB1CD66A
Torso,0A7D06,Shadowskin Vest,rogue_set12_torso_c,19,0,Set,,081EDA1AC3071CD111
Shield,0A7D05,House of Ballads Shield,warrior_unique09_shield_c,12,0,Unique,,0832F61CD294
Feet,0A7D04,Shadowskin Boots,rogue_set12_feet_b,17,0,Set,,081EDE1CD6C8
Hands,0A7D03,Shadowskin Gloves,rogue_set12_hands_b,17,0,Set,,081EDD1CD43D
Hat,0A7D02,Shadowskin Cowl,rogue_set12_head_b,17,0,Set,,081EDC1CCB56
Legs,0A7D01,Shadowskin Leggings,rogue_set12_legs_b,17,0,Set,,081EDB1CD66A
Torso,0A7D00,Shadowskin Vest,rogue_set12_torso_b,17,0,Set,,081EDA1AC3071CD111
Shield,0A7CFF,House of Ballads Shield,warrior_unique09_shield_b,10,0,Unique,,0832F61CD293
Greatsword,0A7292,Greatsword,DEV_QA_sword2h_Unique01,1,0,Infrequent,079F86,
Longsword,0A69E0,Longsword of Cold,sword1h_common02b_merchant01,7,0,Rare,,14266E
Hat,0A659F,Peasant's Head,PARENT_clothing_head,1,0,Common,,
Feet,0A6585,Peasant's Shoes,PARENT_clothing_feet,1,0,Common,,
