id,value
1FA649,ItemBuff_mage_DLC2_unique01_head_02_k
1FA64A,ItemBuff_mage_DLC2_unique01_head_02_l
1FA64B,ItemBuff_mage_DLC2_unique01_head_02_m
1FA64C,ItemBuff_mage_DLC2_unique01_head_02_n
1FA64D,ItemBuff_mage_DLC2_unique01_head_02_o
1FA64E,ItemBuff_mage_DLC2_unique01_head_02_p
1FA64F,ItemBuff_mage_DLC2_unique01_head_02_q
1FA650,ItemBuff_mage_DLC2_unique01_head_02_r
1FA685,ItemBuff_mage_DLC2_unique01_hands_01
1FA686,ItemBuff_mage_DLC2_unique01_hands_02_a
1FA687,ItemBuff_mage_DLC2_unique01_hands_02_b
1FA688,ItemBuff_mage_DLC2_unique01_hands_02_c
1FA689,ItemBuff_mage_DLC2_unique01_hands_02_d
1FA68A,ItemBuff_mage_DLC2_unique01_hands_02_e
1FA68B,ItemBuff_mage_DLC2_unique01_hands_02_f
1FA68C,ItemBuff_mage_DLC2_unique01_hands_02_g
1FA68D,ItemBuff_mage_DLC2_unique01_hands_02_h
1FA68F,ItemBuff_mage_DLC2_unique01_hands_02_i
1FA690,ItemBuff_mage_DLC2_unique01_hands_02_j
1FA692,ItemBuff_mage_DLC2_unique01_hands_02_k
1FA693,ItemBuff_mage_DLC2_unique01_hands_02_l
1FA695,ItemBuff_mage_DLC2_unique01_hands_02_m
1FA696,ItemBuff_mage_DLC2_unique01_hands_02_n
1FA697,ItemBuff_mage_DLC2_unique01_hands_02_o
1FA698,ItemBuff_mage_DLC2_unique01_hands_02_p
1FA699,ItemBuff_mage_DLC2_unique01_hands_02_q
1FA69A,ItemBuff_mage_DLC2_unique01_hands_02_r
1FA751,ItemBuff_mage_DLC2_unique01_feet_01
1FA752,ItemBuff_mage_DLC2_unique01_feet_02
1FA753,ItemBuff_mage_DLC2_unique01_feet_03_a
1FA754,ItemBuff_mage_DLC2_unique01_feet_03_b
1FA755,ItemBuff_mage_DLC2_unique01_feet_03_c
1FA756,ItemBuff_mage_DLC2_unique01_feet_03_d
1FA757,ItemBuff_mage_DLC2_unique01_feet_03_e
1FA758,ItemBuff_mage_DLC2_unique01_feet_03_f
1FA759,ItemBuff_mage_DLC2_unique01_feet_03_g
1FA75A,ItemBuff_mage_DLC2_unique01_feet_03_h
1FA75B,ItemBuff_mage_DLC2_unique01_feet_03_i
1FA75C,ItemBuff_mage_DLC2_unique01_feet_03_j
1FA75D,ItemBuff_mage_DLC2_unique01_feet_03_k
1FA75E,ItemBuff_mage_DLC2_unique01_feet_03_l
1FA75F,ItemBuff_mage_DLC2_unique01_feet_03_m
1FA760,ItemBuff_mage_DLC2_unique01_feet_03_n
1FA761,ItemBuff_mage_DLC2_unique01_feet_03_o
1FA762,ItemBuff_mage_DLC2_unique01_feet_03_p
1FA763,ItemBuff_mage_DLC2_unique01_feet_03_q
1FA764,ItemBuff_mage_DLC2_unique01_feet_03_r
1FAAFE,ItemBuff_warrior_DLC2_set01_torso_01_a
1FAAFF,ItemBuff_warrior_DLC2_set01_torso_01_b
1FAB00,ItemBuff_warrior_DLC2_set01_torso_01_c
1FAB01,ItemBuff_warrior_DLC2_set01_torso_01_d
1FAB02,ItemBuff_warrior_DLC2_set01_torso_01_e
1FAB03,ItemBuff_warrior_DLC2_set01_torso_01_f
1FAB04,ItemBuff_warrior_DLC2_set01_torso_01_g
1FAB05,ItemBuff_warrior_DLC2_set01_torso_01_h
1FAB06,ItemBuff_warrior_DLC2_set01_torso_01_i
1FAB07,ItemBuff_warrior_DLC2_set01_torso_01_j
1FAB08,ItemBuff_warrior_DLC2_set01_torso_01_k
1FAB09,ItemBuff_warrior_DLC2_set01_torso_01_l
1FAB0A,ItemBuff_warrior_DLC2_set01_torso_01_m
1FAB0B,ItemBuff_warrior_DLC2_set01_torso_01_n
1FAB0C,ItemBuff_warrior_DLC2_set01_torso_01_o
1FAB0D,ItemBuff_warrior_DLC2_set01_torso_01_p
1FAB0E,ItemBuff_warrior_DLC2_set01_torso_01_q
1FAB0F,ItemBuff_warrior_DLC2_set01_torso_01_r
1FAB47,ItemBuff_warrior_DLC2_set01_legs_01_a
1FAB48,ItemBuff_warrior_DLC2_set01_legs_01_b
1FAB49,ItemBuff_warrior_DLC2_set01_legs_01_c
1FAB4A,ItemBuff_warrior_DLC2_set01_legs_01_d
1FAB4B,ItemBuff_warrior_DLC2_set01_legs_01_e
1FAB4C,ItemBuff_warrior_DLC2_set01_legs_01_f
1FAB4D,ItemBuff_warrior_DLC2_set01_legs_01_g
1FAB4E,ItemBuff_warrior_DLC2_set01_legs_01_h
1FAB4F,ItemBuff_warrior_DLC2_set01_legs_01_i
1FAB50,ItemBuff_warrior_DLC2_set01_legs_01_j
1FAB51,ItemBuff_warrior_DLC2_set01_legs_01_k
1FAB52,ItemBuff_warrior_DLC2_set01_legs_01_l
1FAB53,ItemBuff_warrior_DLC2_set01_legs_01_m
1FAB54,ItemBuff_warrior_DLC2_set01_legs_01_n
1FAB55,ItemBuff_warrior_DLC2_set01_legs_01_o
1FAB56,ItemBuff_warrior_DLC2_set01_legs_01_p
1FAB57,ItemBuff_warrior_DLC2_set01_legs_01_q
1FAB59,ItemBuff_warrior_DLC2_set01_legs_01_r
1FAD05,ItemBuff_warrior_DLC2_set01_head_01_a
1FAD06,ItemBuff_warrior_DLC2_set01_head_01_b
1FAD07,ItemBuff_warrior_DLC2_set01_head_01_c
1FAD08,ItemBuff_warrior_DLC2_set01_head_01_d
1FAD09,ItemBuff_warrior_DLC2_set01_head_01_e
1FAD0A,ItemBuff_warrior_DLC2_set01_head_01_f
1FAD0B,ItemBuff_warrior_DLC2_set01_head_01_g
1FAD0C,ItemBuff_warrior_DLC2_set01_head_01_h
1FAD0D,ItemBuff_warrior_DLC2_set01_head_01_i
1FAD0E,ItemBuff_warrior_DLC2_set01_head_01_j
1FAD0F,ItemBuff_warrior_DLC2_set01_head_01_k
1FAD10,ItemBuff_warrior_DLC2_set01_head_01_l
1FAD11,ItemBuff_warrior_DLC2_set01_head_01_m
1FAD12,ItemBuff_warrior_DLC2_set01_head_01_n
1FAD13,ItemBuff_warrior_DLC2_set01_head_01_o
1FAD14,ItemBuff_warrior_DLC2_set01_head_01_p
1FAD15,ItemBuff_warrior_DLC2_set01_head_01_q
1FAD16,ItemBuff_warrior_DLC2_set01_head_01_r
1FAD36,ItemBuff_warrior_DLC2_set01_hands_01_a
1FAD37,ItemBuff_warrior_DLC2_set01_hands_01_b
1FAD38,ItemBuff_warrior_DLC2_set01_hands_01_c
1FAD39,ItemBuff_warrior_DLC2_set01_hands_01_d
1FAD3A,ItemBuff_warrior_DLC2_set01_hands_01_e
1FAD3B,ItemBuff_warrior_DLC2_set01_hands_01_f
1FAD3C,ItemBuff_warrior_DLC2_set01_hands_01_g
1FAD3D,ItemBuff_warrior_DLC2_set01_hands_01_h
1FAD3E,ItemBuff_warrior_DLC2_set01_hands_01_i
1FAD3F,ItemBuff_warrior_DLC2_set01_hands_01_j
1FAD40,ItemBuff_warrior_DLC2_set01_hands_01_k
1FAD41,ItemBuff_warrior_DLC2_set01_hands_01_l
1FAD42,ItemBuff_warrior_DLC2_set01_hands_01_m
1FAD43,ItemBuff_warrior_DLC2_set01_hands_01_n
1FAD44,ItemBuff_warrior_DLC2_set01_hands_01_o
1FAD45,ItemBuff_warrior_DLC2_set01_hands_01_p
1FAD46,ItemBuff_warrior_DLC2_set01_hands_01_q
1FAD47,ItemBuff_warrior_DLC2_set01_hands_01_r
1FAD8F,ItemBuff_warrior_DLC2_set01_feet_01_a
1FAD90,ItemBuff_warrior_DLC2_set01_feet_01_b
1FAD91,ItemBuff_warrior_DLC2_set01_feet_01_c
1FAD92,ItemBuff_warrior_DLC2_set01_feet_01_d
1FAD93,ItemBuff_warrior_DLC2_set01_feet_01_e
1FAD94,ItemBuff_warrior_DLC2_set01_feet_01_f
1FAD96,ItemBuff_warrior_DLC2_set01_feet_01_g
1FAD97,ItemBuff_warrior_DLC2_set01_feet_01_h
1FAD98,ItemBuff_warrior_DLC2_set01_feet_01_i
1FAD99,ItemBuff_warrior_DLC2_set01_feet_01_j
1FAD9A,ItemBuff_warrior_DLC2_set01_feet_01_k
1FAD9B,ItemBuff_warrior_DLC2_set01_feet_01_l
1FAD9C,ItemBuff_warrior_DLC2_set01_feet_01_m
1FAD9D,ItemBuff_warrior_DLC2_set01_feet_01_n
1FAD9E,ItemBuff_warrior_DLC2_set01_feet_01_o
1FAD9F,ItemBuff_warrior_DLC2_set01_feet_01_p
1FADA0,ItemBuff_warrior_DLC2_set01_feet_01_q
1FADA1,ItemBuff_warrior_DLC2_set01_feet_01_r
1FADF1,ItemBuff_warrior_DLC2_set02_head_01_a
1FADF2,ItemBuff_warrior_DLC2_set02_head_01_b
1FADF3,ItemBuff_warrior_DLC2_set02_head_01_c
1FADF4,ItemBuff_warrior_DLC2_set02_head_01_d
1FADF5,ItemBuff_warrior_DLC2_set02_head_01_e
1FADF6,ItemBuff_warrior_DLC2_set02_head_01_f
1FADF7,ItemBuff_warrior_DLC2_set02_head_01_g
1FADF8,ItemBuff_warrior_DLC2_set02_head_01_h
1FADF9,ItemBuff_warrior_DLC2_set02_head_01_i
1FADFA,ItemBuff_warrior_DLC2_set02_head_01_j
1FADFB,ItemBuff_warrior_DLC2_set02_head_01_k
1FADFC,ItemBuff_warrior_DLC2_set02_head_01_l
1FADFD,ItemBuff_warrior_DLC2_set02_head_01_m
1FADFE,ItemBuff_warrior_DLC2_set02_head_01_n
1FADFF,ItemBuff_warrior_DLC2_set02_head_01_o
1FAE00,ItemBuff_warrior_DLC2_set02_head_01_p
1FAE01,ItemBuff_warrior_DLC2_set02_head_01_q
1FAE02,ItemBuff_warrior_DLC2_set02_head_01_r
1FAE48,ItemBuff_warrior_DLC2_set02_torso_01_a
1FAE49,ItemBuff_warrior_DLC2_set02_torso_01_b
1FAE4A,ItemBuff_warrior_DLC2_set02_torso_01_c
1FAE4B,ItemBuff_warrior_DLC2_set02_torso_01_d
1FAE4C,ItemBuff_warrior_DLC2_set02_torso_01_e
1FAE4D,ItemBuff_warrior_DLC2_set02_torso_01_f
1FAE4E,ItemBuff_warrior_DLC2_set02_torso_01_g
1FAE4F,ItemBuff_warrior_DLC2_set02_torso_01_h
1FAE50,ItemBuff_warrior_DLC2_set02_torso_01_i
1FAE51,ItemBuff_warrior_DLC2_set02_torso_01_j
1FAE52,ItemBuff_warrior_DLC2_set02_torso_01_k
1FAE53,ItemBuff_warrior_DLC2_set02_torso_01_l
1FAE54,ItemBuff_warrior_DLC2_set02_torso_01_m
1FAE55,ItemBuff_warrior_DLC2_set02_torso_01_n
1FAE56,ItemBuff_warrior_DLC2_set02_torso_01_o
1FAE57,ItemBuff_warrior_DLC2_set02_torso_01_p
1FAE58,ItemBuff_warrior_DLC2_set02_torso_01_q
1FAE59,ItemBuff_warrior_DLC2_set02_torso_01_r
1FAEA8,ItemBuff_ReckoningDuration_Entitlement
1FAFBE,ItemBuff_warrior_DLC2_set02_legs_01_a
1FAFBF,ItemBuff_warrior_DLC2_set02_legs_01_b
1FAFC0,ItemBuff_warrior_DLC2_set02_legs_01_c
1FAFC2,ItemBuff_warrior_DLC2_set02_legs_01_d
1FAFC3,ItemBuff_warrior_DLC2_set02_legs_01_e
1FAFC4,ItemBuff_warrior_DLC2_set02_legs_01_f
1FAFC6,ItemBuff_warrior_DLC2_set02_legs_01_g
1FAFC7,ItemBuff_warrior_DLC2_set02_legs_01_h
1FAFC8,ItemBuff_warrior_DLC2_set02_legs_01_i
1FAFC9,ItemBuff_warrior_DLC2_set02_legs_01_j
1FAFCA,ItemBuff_warrior_DLC2_set02_legs_01_k
1FAFCB,ItemBuff_warrior_DLC2_set02_legs_01_l
1FAFCC,ItemBuff_warrior_DLC2_set02_legs_01_m
1FAFCD,ItemBuff_warrior_DLC2_set02_legs_01_n
1FAFCF,ItemBuff_warrior_DLC2_set02_legs_01_o
1FAFD0,ItemBuff_warrior_DLC2_set02_legs_01_p
1FAFD2,ItemBuff_warrior_DLC2_set02_legs_01_q
1FAFD3,ItemBuff_warrior_DLC2_set02_legs_01_r
1FB00C,ItemBuff_warrior_DLC2_set02_hands_01_a
1FB00D,ItemBuff_warrior_DLC2_set02_hands_01_b
1FB00E,ItemBuff_warrior_DLC2_set02_hands_01_c
1FB00F,ItemBuff_warrior_DLC2_set02_hands_01_d
1FB010,ItemBuff_warrior_DLC2_set02_hands_01_e
1FB011,ItemBuff_warrior_DLC2_set02_hands_01_f
1FB012,ItemBuff_warrior_DLC2_set02_hands_01_g
1FB013,ItemBuff_warrior_DLC2_set02_hands_01_h
1FB014,ItemBuff_warrior_DLC2_set02_hands_01_i
1FB015,ItemBuff_warrior_DLC2_set02_hands_01_j
1FB016,ItemBuff_warrior_DLC2_set02_hands_01_k
1FB017,ItemBuff_warrior_DLC2_set02_hands_01_l
1FB018,ItemBuff_warrior_DLC2_set02_hands_01_m
1FB01A,ItemBuff_warrior_DLC2_set02_hands_01_n
1FB01B,ItemBuff_warrior_DLC2_set02_hands_01_o
1FB01C,ItemBuff_warrior_DLC2_set02_hands_01_p
1FB01D,ItemBuff_warrior_DLC2_set02_hands_01_q
1FB01E,ItemBuff_warrior_DLC2_set02_hands_01_r
1FB0AA,ItemBuff_warrior_DLC2_set02_feet_01_a
1FB0AB,ItemBuff_warrior_DLC2_set02_feet_01_b
1FB0AC,ItemBuff_warrior_DLC2_set02_feet_01_c
1FB0AD,ItemBuff_warrior_DLC2_set02_feet_01_d
1FB0AE,ItemBuff_warrior_DLC2_set02_feet_01_e
1FB0AF,ItemBuff_warrior_DLC2_set02_feet_01_f
1FB0B0,ItemBuff_warrior_DLC2_set02_feet_01_g
1FB0B1,ItemBuff_warrior_DLC2_set02_feet_01_h
1FB0B2,ItemBuff_warrior_DLC2_set02_feet_01_i
1FB0B3,ItemBuff_warrior_DLC2_set02_feet_01_j
1FB0B4,ItemBuff_warrior_DLC2_set02_feet_01_k
1FB0B5,ItemBuff_warrior_DLC2_set02_feet_01_l
1FB0B6,ItemBuff_warrior_DLC2_set02_feet_01_m
1FB0B7,ItemBuff_warrior_DLC2_set02_feet_01_n
1FB0B8,ItemBuff_warrior_DLC2_set02_feet_01_o
1FB0B9,ItemBuff_warrior_DLC2_set02_feet_01_p
1FB0BA,ItemBuff_warrior_DLC2_set02_feet_01_q
1FB0BB,ItemBuff_warrior_DLC2_set02_feet_01_r
1FB0ED,ItemBuff_rogue_DLC2_set01_torso_01_a
1FB0EE,ItemBuff_rogue_DLC2_set01_torso_01_b
1FB0EF,ItemBuff_rogue_DLC2_set01_torso_01_c
1FB0F0,ItemBuff_rogue_DLC2_set01_torso_01_d
1FB0F1,ItemBuff_rogue_DLC2_set01_torso_01_e
1FB0F2,ItemBuff_rogue_DLC2_set01_torso_01_f
1FB0F3,ItemBuff_rogue_DLC2_set01_torso_01_g
1FB0F4,ItemBuff_rogue_DLC2_set01_torso_01_h
1FB0F5,ItemBuff_rogue_DLC2_set01_torso_01_i
1FB0F6,ItemBuff_rogue_DLC2_set01_torso_01_j
1FB0F7,ItemBuff_rogue_DLC2_set01_torso_01_k
1FB0F8,ItemBuff_rogue_DLC2_set01_torso_01_l
1FB0F9,ItemBuff_rogue_DLC2_set01_torso_01_m
1FB0FA,ItemBuff_rogue_DLC2_set01_torso_01_n
1FB0FB,ItemBuff_rogue_DLC2_set01_torso_01_o
1FB0FC,ItemBuff_rogue_DLC2_set01_torso_01_p
1FB0FD,ItemBuff_rogue_DLC2_set01_torso_01_q
1FB0FE,ItemBuff_rogue_DLC2_set01_torso_01_r
1FB1C1,ItemBuff_rogue_DLC2_set01_legs_01_a
1FB1C2,ItemBuff_rogue_DLC2_set01_legs_01_b
1FB1C3,ItemBuff_rogue_DLC2_set01_legs_01_c
1FB1C4,ItemBuff_rogue_DLC2_set01_legs_01_d
1FB1C5,ItemBuff_rogue_DLC2_set01_legs_01_e
1FB1C6,ItemBuff_rogue_DLC2_set01_legs_01_f
1FB1C7,ItemBuff_rogue_DLC2_set01_legs_01_g
1FB1C8,ItemBuff_rogue_DLC2_set01_legs_01_h
1FB1C9,ItemBuff_rogue_DLC2_set01_legs_01_i
1FB1CA,ItemBuff_rogue_DLC2_set01_legs_01_j
1FB1CB,ItemBuff_rogue_DLC2_set01_legs_01_k
1FB1CC,ItemBuff_rogue_DLC2_set01_legs_01_l
1FB1CD,ItemBuff_rogue_DLC2_set01_legs_01_m
1FB1CE,ItemBuff_rogue_DLC2_set01_legs_01_n
1FB1CF,ItemBuff_rogue_DLC2_set01_legs_01_o
1FB1D0,ItemBuff_rogue_DLC2_set01_legs_01_p
1FB1D1,ItemBuff_rogue_DLC2_set01_legs_01_q
1FB1D2,ItemBuff_rogue_DLC2_set01_legs_01_r
1FB1F6,ItemBuff_rogue_DLC2_set01_head_01_a
1FB1F7,ItemBuff_rogue_DLC2_set01_head_01_b
1FB1F8,ItemBuff_rogue_DLC2_set01_head_01_c
1FB1F9,ItemBuff_rogue_DLC2_set01_head_01_d
1FB1FA,ItemBuff_rogue_DLC2_set01_head_01_e
1FB1FB,ItemBuff_rogue_DLC2_set01_head_01_f
1FB1FC,ItemBuff_rogue_DLC2_set01_head_01_g
1FB1FD,ItemBuff_rogue_DLC2_set01_head_01_h
1FB1FE,ItemBuff_rogue_DLC2_set01_head_01_i
1FB1FF,ItemBuff_rogue_DLC2_set01_head_01_j
1FB200,ItemBuff_rogue_DLC2_set01_head_01_k
1FB201,ItemBuff_rogue_DLC2_set01_head_01_l
1FB202,ItemBuff_rogue_DLC2_set01_head_01_m
1FB203,ItemBuff_rogue_DLC2_set01_head_01_n
1FB204,ItemBuff_rogue_DLC2_set01_head_01_o
1FB205,ItemBuff_rogue_DLC2_set01_head_01_p
1FB206,ItemBuff_rogue_DLC2_set01_head_01_q
1FB207,ItemBuff_rogue_DLC2_set01_head_01_r
1FB224,ItemBuff_rogue_DLC2_set01_hands_01_a
1FB225,ItemBuff_rogue_DLC2_set01_hands_01_b
1FB226,ItemBuff_rogue_DLC2_set01_hands_01_c
1FB227,ItemBuff_rogue_DLC2_set01_hands_01_d
1FB228,ItemBuff_rogue_DLC2_set01_hands_01_e
1FB229,ItemBuff_rogue_DLC2_set01_hands_01_f
1FB22A,ItemBuff_rogue_DLC2_set01_hands_01_g
1FB22B,ItemBuff_rogue_DLC2_set01_hands_01_h
1FB22C,ItemBuff_rogue_DLC2_set01_hands_01_i
1FB22D,ItemBuff_rogue_DLC2_set01_hands_01_j
1FB22E,ItemBuff_rogue_DLC2_set01_hands_01_k
1FB22F,ItemBuff_rogue_DLC2_set01_hands_01_l
1FB230,ItemBuff_rogue_DLC2_set01_hands_01_m
1FB231,ItemBuff_rogue_DLC2_set01_hands_01_n
1FB232,ItemBuff_rogue_DLC2_set01_hands_01_o
1FB233,ItemBuff_rogue_DLC2_set01_hands_01_p
1FB234,ItemBuff_rogue_DLC2_set01_hands_01_q
1FB235,ItemBuff_rogue_DLC2_set01_hands_01_r
1FB258,ItemBuff_rogue_DLC2_set01_feet_01_a
1FB259,ItemBuff_rogue_DLC2_set01_feet_01_b
1FB25A,ItemBuff_rogue_DLC2_set01_feet_01_c
1FB25B,ItemBuff_rogue_DLC2_set01_feet_01_d
1FB25C,ItemBuff_rogue_DLC2_set01_feet_01_e
1FB25D,ItemBuff_rogue_DLC2_set01_feet_01_f
1FB25E,ItemBuff_rogue_DLC2_set01_feet_01_g
1FB25F,ItemBuff_rogue_DLC2_set01_feet_01_h
1FB260,ItemBuff_rogue_DLC2_set01_feet_01_i
1FB261,ItemBuff_rogue_DLC2_set01_feet_01_j
1FB262,ItemBuff_rogue_DLC2_set01_feet_01_k
1FB263,ItemBuff_rogue_DLC2_set01_feet_01_l
1FB264,ItemBuff_rogue_DLC2_set01_feet_01_m
1FB265,ItemBuff_rogue_DLC2_set01_feet_01_n
1FB266,ItemBuff_rogue_DLC2_set01_feet_01_o
1FB267,ItemBuff_rogue_DLC2_set01_feet_01_p
1FB268,ItemBuff_rogue_DLC2_set01_feet_01_q
1FB269,ItemBuff_rogue_DLC2_set01_feet_01_r
1FB2A5,ItemBuff_rogue_DLC2_set02_torso_01_a
1FB2A6,ItemBuff_rogue_DLC2_set02_torso_01_b
1FB2A7,ItemBuff_rogue_DLC2_set02_torso_01_c
1FB2A8,ItemBuff_rogue_DLC2_set02_torso_01_d
1FB2A9,ItemBuff_rogue_DLC2_set02_torso_01_e
1FB2AA,ItemBuff_rogue_DLC2_set02_torso_01_f
1FB2AB,ItemBuff_rogue_DLC2_set02_torso_01_g
1FB2AC,ItemBuff_rogue_DLC2_set02_torso_01_h
1FB2AD,ItemBuff_rogue_DLC2_set02_torso_01_i
1FB2AE,ItemBuff_rogue_DLC2_set02_torso_01_j
1FB2AF,ItemBuff_rogue_DLC2_set02_torso_01_k
1FB2B0,ItemBuff_rogue_DLC2_set02_torso_01_l
1FB2B1,ItemBuff_rogue_DLC2_set02_torso_01_m
1FB2B2,ItemBuff_rogue_DLC2_set02_torso_01_n
1FB2B3,ItemBuff_rogue_DLC2_set02_torso_01_o
1FB2B4,ItemBuff_rogue_DLC2_set02_torso_01_p
1FB2B5,ItemBuff_rogue_DLC2_set02_torso_01_q
1FB2B6,ItemBuff_rogue_DLC2_set02_torso_01_r
1FB2E5,ItemBuff_rogue_DLC2_set02_legs_01_a
1FB2E6,ItemBuff_rogue_DLC2_set02_legs_01_b
1FB2E7,ItemBuff_rogue_DLC2_set02_legs_01_c
1FB2E9,ItemBuff_rogue_DLC2_set02_legs_01_d
1FB2EA,ItemBuff_rogue_DLC2_set02_legs_01_e
1FB2EB,ItemBuff_rogue_DLC2_set02_legs_01_f
1FB2EC,ItemBuff_rogue_DLC2_set02_legs_01_g
1FB2ED,ItemBuff_rogue_DLC2_set02_legs_01_h
1FB2EE,ItemBuff_rogue_DLC2_set02_legs_01_i
1FB2EF,ItemBuff_rogue_DLC2_set02_legs_01_j
1FB2F0,ItemBuff_rogue_DLC2_set02_legs_01_k
1FB2F1,ItemBuff_rogue_DLC2_set02_legs_01_l
1FB2F2,ItemBuff_rogue_DLC2_set02_legs_01_m
1FB2F3,ItemBuff_rogue_DLC2_set02_legs_01_n
1FB2F4,ItemBuff_rogue_DLC2_set02_legs_01_o
1FB2F5,ItemBuff_rogue_DLC2_set02_legs_01_p
1FB2F6,ItemBuff_rogue_DLC2_set02_legs_01_q
1FB2F7,ItemBuff_rogue_DLC2_set02_legs_01_r
1FB30B,ItemBuff_rogue_DLC2_set02_head_01_a
1FB30C,ItemBuff_rogue_DLC2_set02_head_01_b
1FB30D,ItemBuff_rogue_DLC2_set02_head_01_c
1FB30E,ItemBuff_rogue_DLC2_set02_head_01_d
1FB310,ItemBuff_rogue_DLC2_set02_head_01_e
1FB311,ItemBuff_rogue_DLC2_set02_head_01_f
1FB312,ItemBuff_rogue_DLC2_set02_head_01_g
1FB313,ItemBuff_rogue_DLC2_set02_head_01_h
1FB314,ItemBuff_rogue_DLC2_set02_head_01_i
1FB315,ItemBuff_rogue_DLC2_set02_head_01_j
1FB316,ItemBuff_rogue_DLC2_set02_head_01_k
1FB317,ItemBuff_rogue_DLC2_set02_head_01_l
1FB318,ItemBuff_rogue_DLC2_set02_head_01_m
1FB319,ItemBuff_rogue_DLC2_set02_head_01_n
1FB31A,ItemBuff_rogue_DLC2_set02_head_01_o
1FB31B,ItemBuff_rogue_DLC2_set02_head_01_p
1FB31C,ItemBuff_rogue_DLC2_set02_head_01_q
1FB31D,ItemBuff_rogue_DLC2_set02_head_01_r
1FB338,ItemBuff_rogue_DLC2_set02_hands_01_a
1FB339,ItemBuff_rogue_DLC2_set02_hands_01_b
1FB33A,ItemBuff_rogue_DLC2_set02_hands_01_c
1FB33B,ItemBuff_rogue_DLC2_set02_hands_01_d
1FB33C,ItemBuff_rogue_DLC2_set02_hands_01_e
1FB33D,ItemBuff_rogue_DLC2_set02_hands_01_f
1FB33E,ItemBuff_rogue_DLC2_set02_hands_01_g
1FB33F,ItemBuff_rogue_DLC2_set02_hands_01_h
1FB340,ItemBuff_rogue_DLC2_set02_hands_01_i
1FB341,ItemBuff_rogue_DLC2_set02_hands_01_j
1FB342,ItemBuff_rogue_DLC2_set02_hands_01_k
1FB344,ItemBuff_rogue_DLC2_set02_hands_01_l
1FB345,ItemBuff_rogue_DLC2_set02_hands_01_m
1FB346,ItemBuff_rogue_DLC2_set02_hands_01_n
1FB347,ItemBuff_rogue_DLC2_set02_hands_01_o
1FB348,ItemBuff_rogue_DLC2_set02_hands_01_p
1FB349,ItemBuff_rogue_DLC2_set02_hands_01_q
1FB34A,ItemBuff_rogue_DLC2_set02_hands_01_r
1FB373,ItemBuff_rogue_DLC2_set02_feet_01_a
1FB374,ItemBuff_rogue_DLC2_set02_feet_01_b
1FB375,ItemBuff_rogue_DLC2_set02_feet_01_c
1FB376,ItemBuff_rogue_DLC2_set02_feet_01_d
1FB377,ItemBuff_rogue_DLC2_set02_feet_01_e
1FB378,ItemBuff_rogue_DLC2_set02_feet_01_f
1FB379,ItemBuff_rogue_DLC2_set02_feet_01_g
1FB37A,ItemBuff_rogue_DLC2_set02_feet_01_h
1FB37B,ItemBuff_rogue_DLC2_set02_feet_01_i
1FB37C,ItemBuff_rogue_DLC2_set02_feet_01_j
1FB37D,ItemBuff_rogue_DLC2_set02_feet_01_k
1FB37E,ItemBuff_rogue_DLC2_set02_feet_01_l
1FB37F,ItemBuff_rogue_DLC2_set02_feet_01_m
1FB380,ItemBuff_rogue_DLC2_set02_feet_01_n
1FB381,ItemBuff_rogue_DLC2_set02_feet_01_o
1FB382,ItemBuff_rogue_DLC2_set02_feet_01_p
1FB383,ItemBuff_rogue_DLC2_set02_feet_01_q
1FB384,ItemBuff_rogue_DLC2_set02_feet_01_r
1FB40F,ItemBuff_mage_DLC2_set01_torso_01_a
1FB410,ItemBuff_mage_DLC2_set01_torso_01_b
1FB411,ItemBuff_mage_DLC2_set01_torso_01_c
1FB412,ItemBuff_mage_DLC2_set01_torso_01_d
1FB413,ItemBuff_mage_DLC2_set01_torso_01_e
1FB414,ItemBuff_mage_DLC2_set01_torso_01_f
1FB415,ItemBuff_mage_DLC2_set01_torso_01_g
1FB416,ItemBuff_mage_DLC2_set01_torso_01_h
1FB417,ItemBuff_mage_DLC2_set01_torso_01_i
1FB418,ItemBuff_mage_DLC2_set01_torso_01_j
1FB419,ItemBuff_mage_DLC2_set01_torso_01_k
1FB41A,ItemBuff_mage_DLC2_set01_torso_01_l
1FB41B,ItemBuff_mage_DLC2_set01_torso_01_m
1FB41C,ItemBuff_mage_DLC2_set01_torso_01_n
1FB41D,ItemBuff_mage_DLC2_set01_torso_01_o
1FB41E,ItemBuff_mage_DLC2_set01_torso_01_p
1FB41F,ItemBuff_mage_DLC2_set01_torso_01_q
1FB420,ItemBuff_mage_DLC2_set01_torso_01_r
1FB435,ItemBuff_mage_DLC2_set01_head_01_a
1FB436,ItemBuff_mage_DLC2_set01_head_01_b
1FB438,ItemBuff_mage_DLC2_set01_head_01_c
1FB439,ItemBuff_mage_DLC2_set01_head_01_d
1FB43A,ItemBuff_mage_DLC2_set01_head_01_e
1FB43B,ItemBuff_mage_DLC2_set01_head_01_f
1FB43C,ItemBuff_mage_DLC2_set01_head_01_g
1FB43D,ItemBuff_mage_DLC2_set01_head_01_h
1FB43E,ItemBuff_mage_DLC2_set01_head_01_i
1FB43F,ItemBuff_mage_DLC2_set01_head_01_j
1FB440,ItemBuff_mage_DLC2_set01_head_01_k
1FB441,ItemBuff_mage_DLC2_set01_head_01_l
1FB442,ItemBuff_mage_DLC2_set01_head_01_m
1FB443,ItemBuff_mage_DLC2_set01_head_01_n
